id,utterance,description,emotion,date_created,status,gender,age,level,file,speaker
296,They ran the canoe in and climbed the high earth bank.,{user_id} said {transcription} With a {emotion} voice.,neutral,2022-07-11 11:31:19.408855,Complete,female,20s,0,recorded_audio_5TJDqtV.wav,3
147,This text addresses the planar cosmology of the game universe.,{user_id} said {transcription} With a {emotion} voice.,sadness,2022-06-03 14:08:06.481260,Complete,female,20s,7,recorded_audio_AzngQPa.wav,3
236,Doyle faced Republican nominee Hans Lessmann in the general election.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {general election}.",anger,2022-06-19 14:56:23.065884,Complete,female,20s,7,recorded_audio_MymgY6h.wav,3
702,As Jehovah's Witnesses we do not believe in creature worship...,"Placing emphasis on {As Jehovah's Witnesses} and {do not believe}, {user_id} said {transcription}.",disgust,2022-07-27 13:18:45.419579,Complete,female,20s,6,recorded_audio_DMJxZwx.wav,3
338,There is one free car parking area for this station.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {one free} and {for this station}.",happiness,2022-07-11 12:30:42.114812,Complete,female,20s,5,recorded_audio_9QXvddF.wav,3
552,"It came as a complete surprise. However, there it is.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {complete surprise}.",sadness,2022-07-21 10:41:49.261097,Complete,female,20s,8,recorded_audio_q3SZdCQ.wav,3
537,"Naturally, then, there was considerable difference in the authority files of the different libraries.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {considerable difference}, {authority files} and {different libraries}.",sarcastic,2022-07-19 15:30:20.556975,Complete,female,20s,3,recorded_audio_gQFsHd0.wav,3
1020,There are some small differences in orthography.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {small}.",happiness,2022-08-04 12:38:24.688310,Complete,female,20s,8,recorded_audio_6nL98Sy.wav,3
35,He now commits crimes which center around pennies.,"Placing emphasis on {Commits}, {crimes} and {pennies}, {user_id} said {transcription}.",happiness,2022-05-20 10:19:51.213728,Complete,female,20s,8,recorded_audio_ENb5Lpm.wav,3
932,Membership is through appointment by the Supervisors.,"{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Membership}, {appointment} and {Supervisors}.",surprise,2022-07-29 14:33:36.363283,Complete,female,20s,5,recorded_audio_ntvSYLZ.wav,3
706,The school's student body is culturally diverse.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {student body} and {culturally diverse}.",surprise,2022-07-27 13:27:19.087525,Complete,female,20s,3,recorded_audio_gTgn9c0.wav,3
1145,People are squeezing through a space between rocks.,"{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {People}, {squeezing} and {a space}.",happiness,2022-08-19 09:55:35.974316,Complete,female,20s,2,recorded_audio_Ll04IFb.wav,3
895,"There she wrote as ""Terra"" on InSite's online advice column.","Placing emphasis on {""Terra"" }, {user_id} said {transcription}, in an {emotion} voice.",neutral,2022-07-29 13:51:28.788798,Complete,female,20s,0,recorded_audio_9fGNhKv.wav,3
1184,"Only two singles were produced from ""Careful What You Wish For"".","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {two singles}.",happiness,2022-08-19 11:11:09.793867,Complete,female,20s,8,recorded_audio_1EViUfP.wav,3
505,You read too many novels anyhow.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {too many}.,neutral,2022-07-19 14:42:55.527525,Complete,female,20s,0,recorded_audio_ExgdiIg.wav,3
748,The stems are hairless and grooved.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {hairless and grooved}.,sadness,2022-07-28 12:58:49.401684,Complete,female,20s,8,recorded_audio_zjK4uvM.wav,3
792,During later life he did not reside in his benefice.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {life} and {benefice}.,surprise,2022-07-28 13:48:41.045871,Complete,female,20s,4,recorded_audio_q8D0vrx.wav,3
626,He moved away as quietly as he had come.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {quietly}.",happiness,2022-07-27 11:39:13.481491,Complete,female,20s,7,recorded_audio_opag094.wav,3
6,Helicopters can land and launch on its deck.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Helicopters} and {its deck}.",surprise,2022-05-11 10:30:16.528689,Complete,female,20s,6,recorded_audio_RpgaA2p.wav,3
1075,There are several accident blackspots along the length of the road.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {several} and {the road}.,disgust,2022-08-10 13:50:41.550633,Complete,female,20s,3,recorded_audio_x4Cczv7.wav,3
627,Gregson had seated himself under the lamp and was sharpening a pencil.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Gregson} and {sharpening}.,happiness,2022-07-27 11:40:01.676059,Complete,female,20s,2,recorded_audio_Ss4hO7q.wav,3
1014,He was regarded as one of the best defensive catchers of his era.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {regarded}, {catchers} and {era}.",surprise,2022-08-04 12:28:42.087234,Complete,female,20s,5,recorded_audio_6IvNo9Q.wav,3
1083,I have three essays due in the next week.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {three} and {in the next week}.,surprise,2022-08-10 13:57:52.097030,Complete,female,20s,6,recorded_audio_D4JzxK6.wav,3
886,The album also topped the Estonian album chart.,"Placing emphasis on {the Estonian album chart}, {user_id} said {transcription}, in an {emotion} voice.",happiness,2022-07-29 13:41:55.530403,Complete,female,20s,7,recorded_audio_C4Ht3R9.wav,3
193,"In classical French poetry, two feminine rhymes cannot occur in succession.",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {two feminine rhymes} and {occur in succession}.,anger,2022-06-03 15:09:10.334241,Complete,female,20s,8,recorded_audio_KVIds61.wav,3
530,"The parish consists of three hamlets: Upper Weald, Middle Weald and Lower Weald.",{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {consists}.,sadness,2022-07-19 15:20:19.666833,Complete,female,20s,8,recorded_audio_IelcIZc.wav,3
158,The capital city is also called Cabinda.,"Placing emphasis on {capital city} and {Cabinda}, {user_id} said {transcription}.",sadness,2022-06-03 14:20:34.180164,Complete,female,20s,6,recorded_audio_vX14sQp.wav,3
230,"The bus is sometimes staffed by promotions personnel, giving out free gifts.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {promotions personnel} and {giving out}.",sarcastic,2022-06-19 14:41:22.298972,Complete,female,20s,0,recorded_audio_9Q3xH9m.wav,3
471,"Other renovations include a new ceiling, new lighting, and a new scoreboard.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {new lighting} and {and}.",happiness,2022-07-18 14:50:33.359723,Complete,female,20s,9,recorded_audio_2pBOkRh.wav,3
173,Out of the report came the Parker Morris Standards.,{transcription} said {user_id} in a {emotion} voice.,neutral,2022-06-19 14:04:42.446309,Complete,female,20s,0,recorded_audio_opWXPFw.wav,3
1106,All winners to date have been British.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {to date}.,happiness,2022-08-10 14:13:50.710118,Complete,female,20s,3,recorded_audio_qkVivqd.wav,3
395,The working title of the programme was Eco-Challenge.,"Placing emphasis on {The working title} and {Eco-Challenge}, {user_id} said {transcription}.",surprise,2022-07-16 15:46:33.172946,Complete,female,20s,5,recorded_audio_zIYcFyT.wav,3
896,How far can we build it up?,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {build it up}.",happiness,2022-07-29 13:51:45.463269,Complete,female,20s,9,recorded_audio_vWMZjZG.wav,3
550,The new version has eleven new enhancements.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {new version} and {eleven new enhancements}.,disgust,2022-07-21 10:40:29.907305,Complete,female,20s,3,recorded_audio_bd09O3W.wav,3
237,He is a national coordinator in Sri Lanka for the Asian Waterbird Census.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Sri Lanka for the Asian Waterbird Census}.,sarcastic,2022-06-19 14:57:23.716172,Complete,female,20s,2,recorded_audio_BCtylg3.wav,3
805,First we choose a spin direction for our electron or positron.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {First} and {spin direction}.",anger,2022-07-28 14:06:19.088164,Complete,female,20s,8,recorded_audio_NrJKUfM.wav,3
506,He attributes this to the sudden arrival of winter.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {He}, {this} and {sudden}.",anger,2022-07-19 14:43:26.253076,Complete,female,20s,8,recorded_audio_0W65we5.wav,3
370,"By this, Sun meant independence from imperialist domination.",{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {By this} and {domination}.,disgust,2022-07-14 13:25:36.331586,Complete,female,20s,2,recorded_audio_wlQZ3iQ.wav,3
1148,The design was fairly conventional but unusual in some aspects.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {fairly conventional} and {unusual}.",sarcastic,2022-08-19 09:58:15.163304,Complete,female,20s,0,recorded_audio_vwKjOQf.wav,3
65,Mazak's North American headquarters are in Elsmere.,"{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {Mazak's}, {North American} and {Elsmere}.",anger,2022-06-03 11:16:25.647558,Complete,female,20s,8,recorded_audio_NpA1Xjy.wav,3
431,"She played Lady Florence Craye in the third series of ""Jeeves and Wooster"".","In an {emotion} voice, {user_id} says {transcription}. emphasising on {She played} and {third}.",happiness,2022-07-16 16:18:01.532079,Complete,female,20s,3,recorded_audio_DUH2Cdk.wav,3
766,Economic arguments against free trade criticize the assumptions or conclusions of economic theories.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {criticize} and {or}.",happiness,2022-07-28 13:17:06.460503,Complete,female,20s,8,recorded_audio_ZCaI5MH.wav,3
406,Others do not behave as clearly like monosyllabic diphthongs.,"Placing emphasis on {do not behave}, {user_id} said {transcription}.",happiness,2022-07-29 12:25:32.406942,Complete,female,20s,7,recorded_audio_SFiwyqY.wav,3
941,"When a Null is passed into this function, the function returns Null.","Placing emphasis on {function} and {Word}, {user_id} said {transcription}, in an {emotion} voice.",sarcastic,2022-07-29 14:41:22.669915,Complete,female,20s,2,recorded_audio_Gl9TxLu.wav,3
699,"She is also the mother of Mixcoatl, whom she abandoned at a crossroads.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {whom}.",neutral,2022-07-27 13:16:20.676102,Complete,female,20s,0,recorded_audio_tKJvqya.wav,3
1170,Other Christian groups include Roman Catholics and Protestants.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {include}.,neutral,2022-08-19 11:01:36.045741,Complete,female,20s,0,recorded_audio_9wuTsW2.wav,3
1139,"What had once been a three-month hike for many flatboaters, now took only days.","Placing emphasis on {once} and {days}, {user_id} said {transcription}, in an {emotion} voice.",neutral,2022-08-19 09:51:34.195828,Complete,female,20s,0,recorded_audio_cqngLL4.wav,3
278,"The exterior scenes were shot at Broken Hill in New South Wales, Australia.","{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {exterior}, {Broken Hill} and {Australia}.",sarcastic,2022-07-11 11:13:04.036161,Complete,female,20s,5,recorded_audio_kooE5q8.wav,3
1110,He replaced Frenchman Bernard Simondi.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Frenchman}.,anger,2022-08-10 14:16:46.838279,Complete,female,20s,9,recorded_audio_SJZAD7M.wav,3
27,"However, there are other forces changing the rotation rate of the Earth.","Placing emphasis on {Eartch}, {user_id} said {transcription}.",neutral,2022-05-13 13:49:17.411223,Complete,female,20s,0,recorded_audio_4yq1hHa.wav,3
1192,Swelling and loss of appetite are common.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {Swelling} and {common}.,sadness,2022-08-19 11:15:22.627037,Complete,female,20s,9,recorded_audio_ikglZkR.wav,3
922,"""Bracket style"" has sometimes been referred to as a ""gun drag race"".","In an {emotion} voice, {user_id} says {transcription}. emphasising on {""Bracket style""}, {referred to} and {""gun drag race""}.",disgust,2022-07-29 14:18:21.699944,Complete,female,20s,2,recorded_audio_PsiLm8R.wav,3
591,The nearest airport is Bristol Airport.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {nearest}.",happiness,2022-07-21 11:36:38.211242,Complete,female,20s,2,recorded_audio_DEz8jAt.wav,3
986,"More recently, the music to the movie ""Jaws"" exemplifies the minor second.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {music to the movie} and {exemplifies the minor}.",disgust,2022-08-02 13:15:20.042825,Complete,female,20s,2,recorded_audio_Uk46fgo.wav,3
249,He graduated from Cornell University.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {He} and {Cornell University}.",happiness,2022-06-19 15:11:35.059024,Complete,female,20s,10,recorded_audio_OSBmuuf.wav,3
1109,The mortality was very high among the coolies and abuse was common.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {mortality}, {very} and {abuse}.",happiness,2022-08-10 14:15:33.017662,Complete,female,20s,7,recorded_audio_LAYZtF4.wav,3
377,Little is known of this period in his life.,"Placing emphasis on {known}, {period} and {life}, {user_id} said {transcription}.",disgust,2022-07-14 13:34:03.079307,Complete,female,20s,1,recorded_audio_jcgTbVc.wav,3
503,The Village of Blue Springs is served by the Union County School District.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {served} and {Union County School District}.,sadness,2022-07-19 14:41:56.572168,Complete,female,20s,7,recorded_audio_pJguL0e.wav,3
